from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T3-5884","02-SUY--26-T3-6049","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T3-5856","02-SUY--26-T3-6129","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T3-5828","02-SUY--26-T3-6115","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-CGB:","02-CGB--26-T6-5856","02-CGB--26-T6-5257","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-CGB:","02-CGB--26-T6-5826","02-CGB--26-T6-5229","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-CGB:","02-CGB--26-T5-5856","02-CGB--26-T5-5257","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-CGB:","02-CGB--26-T5-5826","02-CGB--26-T5-5229","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5208","02-SUY--26-T6-6605","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5852","02-SUY--26-T6-6029","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-CGB:","02-CGB--26-T6-5822","02-CGB--26-T6-5225","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5208","02-SUY--26-T5-6605","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5852","02-SUY--26-T5-6029","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-CGB:","02-CGB--26-T5-5822","02-CGB--26-T5-5225","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5820","02-SUY--26-T6-6017","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5820","02-SUY--26-T5-6017","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-UFD:","02-CGB--26-T3-5882","02-UFD--26-T3-5085","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T3-5850","02-SUY--26-T3-6027","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5816","02-SUY--26-T6-6015","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5816","02-SUY--26-T5-6015","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5834","02-SUY--26-T6-6109","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5834","02-SUY--26-T5-6109","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-CGB:","02-CGB--26-T6-5808","02-CGB--26-T6-5211","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-CGB:","02-CGB--26-T5-5808","02-CGB--26-T5-5211","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5892","02-SUY--26-T2-6057","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5870","02-SUY--26-T2-6037","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5838","02-SUY--26-T2-6021","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5806","02-SUY--26-T2-6005","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5200","02-SUY--26-T6-6601","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5200","02-SUY--26-T5-6601","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5880","02-SUY--26-T6-6039","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5880","02-SUY--26-T5-6039","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5804","02-SUY--26-T6-6007","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5804","02-SUY--26-T5-6007","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5868","02-SUY--26-T2-6135","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5840","02-SUY--26-T2-6121","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5802","02-SUY--26-T6-6005","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5802","02-SUY--26-T5-6005","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5214","02-SUY--26-T6-6611","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5870","02-SUY--26-T6-6129","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-CGB:","02-CGB--26-T6-5848","02-CGB--26-T6-5251","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5800","02-SUY--26-T6-6003","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5214","02-SUY--26-T5-6611","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5870","02-SUY--26-T5-6129","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-CGB:","02-CGB--26-T5-5848","02-CGB--26-T5-5251","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5800","02-SUY--26-T5-6003","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T3-5868","02-SUY--26-T3-6135","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T3-5840","02-SUY--26-T3-6121","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5830","02-SUY--26-T6-6107","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5830","02-SUY--26-T5-6107","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-CGB:","02-CGB--26-T6-5824","02-CGB--26-T6-5227","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-CGB:","02-CGB--26-T5-5824","02-CGB--26-T5-5227","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5902","02-SUY--26-T2-6067","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5876","02-SUY--26-T2-6041","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5848","02-SUY--26-T2-6125","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5878","02-SUY--26-T6-6133","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5878","02-SUY--26-T5-6133","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5818","02-SUY--26-T6-6103","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5818","02-SUY--26-T5-6103","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-CGB:","02-CGB--26-T6-5262","02-CGB--26-T6-5867","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-CGB:","02-CGB--26-T5-5262","02-CGB--26-T5-5867","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5210","02-SUY--26-T6-6607","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5210","02-SUY--26-T5-6607","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5864","02-SUY--26-T6-6127","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5864","02-SUY--26-T5-6127","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-UFD:","02-CGB--26-T6-5814","02-UFD--26-T6-5013","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-UFD:","02-CGB--26-T5-5814","02-UFD--26-T5-5013","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5878","02-SUY--26-T2-6043","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5846","02-SUY--26-T2-6025","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T3-5878","02-SUY--26-T3-6043","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T3-5846","02-SUY--26-T3-6025","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5900","02-SUY--26-T2-6065","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5874","02-SUY--26-T2-6039","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5842","02-SUY--26-T2-6023","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5810","02-SUY--26-T2-6007","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5286","02-SUY--26-T6-6663","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5268","02-SUY--26-T6-6645","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5286","02-SUY--26-T5-6663","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5268","02-SUY--26-T5-6645","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5248","02-SUY--26-T6-6721","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5248","02-SUY--26-T5-6721","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5290","02-SUY--26-T6-6667","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5274","02-SUY--26-T6-6651","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5240","02-SUY--26-T6-6717","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5290","02-SUY--26-T5-6667","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5274","02-SUY--26-T5-6651","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5240","02-SUY--26-T5-6717","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5276","02-SUY--26-T6-6653","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5230","02-SUY--26-T6-6619","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5276","02-SUY--26-T5-6653","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5230","02-SUY--26-T5-6619","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5278","02-SUY--26-T6-6655","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5278","02-SUY--26-T5-6655","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-UFD:","02-CGB--26-T6-5224","02-UFD--26-T6-5619","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-UFD:","02-CGB--26-T5-5224","02-UFD--26-T5-5619","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5222","02-SUY--26-T6-6615","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5222","02-SUY--26-T5-6615","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5284","02-SUY--26-T6-6661","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T6-5236","02-SUY--26-T6-6623","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5284","02-SUY--26-T5-6661","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T5-5236","02-SUY--26-T5-6623","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-UFD:","02-CGB--26-T2-5882","02-UFD--26-T2-5085","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5850","02-SUY--26-T2-6027","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T3-5900","02-SUY--26-T3-6065","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T3-5874","02-SUY--26-T3-6039","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T3-5842","02-SUY--26-T3-6023","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5888","02-SUY--26-T2-6053","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5860","02-SUY--26-T2-6131","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5832","02-SUY--26-T2-6117","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T2-5804","02-SUY--26-T2-6103","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T3-5854","02-SUY--26-T3-6029","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T3-5892","02-SUY--26-T3-6057","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T3-5870","02-SUY--26-T3-6037","4",""
"11216","11216","aus:vic:vic-02-CGB:","aus:vic:vic-02-SUY:","02-CGB--26-T3-5838","02-SUY--26-T3-6021","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5662","02-CGB--26-T2-5265","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5634","02-CGB--26-T2-5237","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5606","02-CGB--26-T2-5209","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T6-5026","02-CGB--26-T6-5841","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T5-5026","02-CGB--26-T5-5841","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T6-5630","02-CGB--26-T6-5259","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T5-5630","02-CGB--26-T5-5259","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T6-5608","02-CGB--26-T6-5213","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T5-5608","02-CGB--26-T5-5213","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5654","02-CGB--26-T3-5257","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5654","02-CGB--26-T2-5257","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5626","02-CGB--26-T2-5229","4",""
"11216","11216","aus:vic:vic-02-RCE:","aus:vic:vic-02-UFD:","02-RCE--26-T3-R800","02-UFD--26-T3-5029","4",""
"11216","11216","aus:vic:vic-02-SUY:","aus:vic:vic-02-CGB:","02-SUY--26-T6-6610","02-CGB--26-T6-5215","4",""
"11216","11216","aus:vic:vic-02-SUY:","aus:vic:vic-02-CGB:","02-SUY--26-T5-6610","02-CGB--26-T5-5215","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5698","02-CGB--26-T3-5299","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5662","02-CGB--26-T3-5265","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5634","02-CGB--26-T3-5237","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5656","02-CGB--26-T2-5259","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5624","02-CGB--26-T2-5227","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5678","02-CGB--26-T3-5281","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5650","02-CGB--26-T3-5253","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5670","02-CGB--26-T3-5273","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5642","02-CGB--26-T3-5245","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5694","02-CGB--26-T3-5295","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5666","02-CGB--26-T3-5269","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5638","02-CGB--26-T3-5241","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T6-5018","02-CGB--26-T6-5827","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T5-5018","02-CGB--26-T5-5827","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T6-5642","02-CGB--26-T6-5273","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T5-5642","02-CGB--26-T5-5273","4",""
"11216","11216","aus:vic:vic-02-SUY:","aus:vic:vic-02-CGB:","02-SUY--26-T6-6710","02-CGB--26-T6-5241","4",""
"11216","11216","aus:vic:vic-02-SUY:","aus:vic:vic-02-CGB:","02-SUY--26-T5-6710","02-CGB--26-T5-5241","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T6-5624","02-CGB--26-T6-5249","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T5-5624","02-CGB--26-T5-5249","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5670","02-CGB--26-T2-5273","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5642","02-CGB--26-T2-5245","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5614","02-CGB--26-T2-5217","4",""
"11216","11216","aus:vic:vic-02-SUY:","aus:vic:vic-02-CGB:","02-SUY--26-T6-6622","02-CGB--26-T6-5237","4",""
"11216","11216","aus:vic:vic-02-SUY:","aus:vic:vic-02-CGB:","02-SUY--26-T5-6622","02-CGB--26-T5-5237","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T6-5644","02-CGB--26-T6-5275","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T5-5644","02-CGB--26-T5-5275","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5680","02-CGB--26-T2-5283","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5648","02-CGB--26-T2-5251","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5616","02-CGB--26-T2-5219","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T6-5618","02-CGB--26-T6-5233","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T5-5618","02-CGB--26-T5-5233","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5674","02-CGB--26-T2-5277","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5646","02-CGB--26-T2-5249","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5618","02-CGB--26-T2-5221","4",""
"11216","11216","aus:vic:vic-02-SUY:","aus:vic:vic-02-CGB:","02-SUY--26-T6-6030","02-CGB--26-T6-5861","4",""
"11216","11216","aus:vic:vic-02-SUY:","aus:vic:vic-02-CGB:","02-SUY--26-T5-6030","02-CGB--26-T5-5861","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T6-5008","02-CGB--26-T6-5811","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T5-5008","02-CGB--26-T5-5811","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T6-5626","02-CGB--26-T6-5253","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T5-5626","02-CGB--26-T5-5253","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T6-5622","02-CGB--26-T6-5243","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T5-5622","02-CGB--26-T5-5243","4",""
"11216","11216","aus:vic:vic-02-SUY:","aus:vic:vic-02-CGB:","02-SUY--26-T6-6038","02-CGB--26-T6-5873","4",""
"11216","11216","aus:vic:vic-02-SUY:","aus:vic:vic-02-CGB:","02-SUY--26-T5-6038","02-CGB--26-T5-5873","4",""
"11216","11216","aus:vic:vic-02-SUY:","aus:vic:vic-02-CGB:","02-SUY--26-T6-6114","02-CGB--26-T6-5825","4",""
"11216","11216","aus:vic:vic-02-SUY:","aus:vic:vic-02-CGB:","02-SUY--26-T5-6114","02-CGB--26-T5-5825","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T6-5022","02-CGB--26-T6-5835","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T5-5022","02-CGB--26-T5-5835","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T6-5020","02-CGB--26-T6-5831","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T5-5020","02-CGB--26-T5-5831","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5680","02-CGB--26-T3-5283","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5648","02-CGB--26-T3-5251","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5616","02-CGB--26-T3-5219","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5702","02-CGB--26-T2-5303","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5676","02-CGB--26-T2-5279","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5644","02-CGB--26-T2-5247","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5612","02-CGB--26-T2-5215","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5656","02-CGB--26-T3-5259","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5624","02-CGB--26-T3-5227","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5652","02-CGB--26-T2-5255","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T2-5620","02-CGB--26-T2-5223","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5652","02-CGB--26-T3-5255","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T3-5620","02-CGB--26-T3-5223","4",""
"11216","11216","aus:vic:vic-02-SUY:","aus:vic:vic-02-CGB:","02-SUY--26-T6-6018","02-CGB--26-T6-5833","4",""
"11216","11216","aus:vic:vic-02-SUY:","aus:vic:vic-02-CGB:","02-SUY--26-T5-6018","02-CGB--26-T5-5833","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T6-5000","02-CGB--26-T6-5803","4",""
"11216","11216","aus:vic:vic-02-UFD:","aus:vic:vic-02-CGB:","02-UFD--26-T5-5000","02-CGB--26-T5-5803","4",""
